State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Print_Collection_Expenditures,Digital_Collection_Expenditures,Total Collection Expenditures,Total Operating Expenditures,Print Collection,Digital Collection,Audio Collection,Library Visits,Registered Users
OH,OH0004,2015,ALGER PUBLIC LIBRARY,100 W. WAGNER ST,ALGER,45812,-83.844042,40.706975,39,65,HARDIN,31796,2668.0,0.0,11073.0,68442.0,9775.0,192176.0,68.0,5616.0,1034.0
OH,OH0005,2015,RODMAN PUBLIC LIBRARY,215 E. BROADWAY,ALLIANCE,44601,-81.102353,40.91922,39,151,STARK,375736,212437.0,61904.0,393174.0,2065408.0,192650.0,192176.0,10539.0,248872.0,27549.0
OH,OH0006,2015,AMHERST PUBLIC LIBRARY,221 SPRING ST.,AMHERST,44001,-82.222681,41.397903,39,93,LORAIN,304216,88647.0,59434.0,201814.0,1051849.0,67513.0,192176.0,5722.0,144716.0,28663.0
OH,OH0007,2015,ANDOVER PUBLIC LIBRARY,142 W. MAIN ST.,ANDOVER,44003,-80.5728962,41.6071696,39,7,ASHTABULA,99175,11334.0,17906.0,35911.0,296183.0,24243.0,142571.0,967.0,40560.0,4741.0
OH,OH0008,2015,ARCANUM PUBLIC LIBRARY,101 NORTH ST.,ARCANUM,45304,-84.554356,39.991949,39,37,DARKE,52196,55930.0,2484.0,71757.0,332470.0,62006.0,192176.0,1578.0,37856.0,4818.0
OH,OH0009,2015,ARCHBOLD COMMUNITY LIBRARY,205 STRYKER ST.,ARCHBOLD,43502,-84.308084,41.521556,39,51,FULTON,42580,23639.0,1621.0,41966.0,385714.0,26495.0,192176.0,2434.0,55380.0,6117.0
OH,OH0010,2015,ASHLAND PUBLIC LIBRARY,224 CLAREMONT AVE.,ASHLAND,44805,-82.318429,40.867307,39,5,ASHLAND,53035,94163.0,3965.0,139565.0,1337521.0,80401.0,192176.0,7566.0,425880.0,26236.0
OH,OH0011,2015,WORNSTAFF MEMORIAL PUBLIC LIBRARY,302 E. HIGH ST.,ASHLEY,43003,-82.951741,40.408926,39,41,DELAWARE,189113,9219.0,0.0,18165.0,171879.0,31778.0,0.0,501.0,16380.0,1191.0
OH,OH0012,2015,ASHTABULA COUNTY DISTRICT LIBRARY,335 W. 44TH ST.,ASHTABULA,44004,-80.784669,41.867238,39,7,ASHTABULA,99175,102606.0,4691.0,148673.0,1368671.0,177395.0,192176.0,4526.0,168220.0,23630.0
OH,OH0013,2015,HARBOR-TOPKY MEMORIAL LIBRARY,1633 WALNUT BLVD.,ASHTABULA HARBOR,44004,-80.805434,41.899376,39,7,ASHTABULA,99175,30196.0,0.0,59623.0,506641.0,40771.0,142571.0,2486.0,69264.0,10006.0
OH,OH0014,2015,SENECA EAST PUBLIC LIBRARY,14 N. MAIN ST.,ATTICA,44807,-82.887214,41.065314,39,147,SENECA,55669,22848.0,0.0,30036.0,221854.0,31890.0,192176.0,2030.0,24856.0,2275.0
OH,OH0015,2015,AVON LAKE PUBLIC LIBRARY,32649 ELECTRIC BLVD.,AVON LAKE,44012,-82.013155,41.510326,39,93,LORAIN,304216,139414.0,40259.0,280036.0,2604254.0,139420.0,192176.0,6441.0,270556.0,24808.0
OH,OH0016,2015,BARBERTON PUBLIC LIBRARY,602 W. PARK AVENUE,BARBERTON,44203,-81.6115915,41.0137553,39,153,SUMMIT,541943,69200.0,57828.0,217276.0,1290350.0,74153.0,124395.0,5649.0,212732.0,44430.0
OH,OH0017,2015,BARNESVILLE HUTTON MEMORIAL LIBRARY,308 E. MAIN ST.,BARNESVILLE,43713,-81.1732766,39.9869512,39,13,BELMONT,69461,21993.0,5971.0,35179.0,439219.0,74815.0,192176.0,1890.0,36816.0,6357.0
OH,OH0018,2015,CLERMONT COUNTY PUBLIC LIBRARY,326 BROADWAY,BATAVIA,45103,-84.177795,39.07424,39,25,CLERMONT,201560,457774.0,99106.0,946067.0,7157180.0,415073.0,192176.0,55498.0,653224.0,65634.0
OH,OH0019,2015,BELLAIRE PUBLIC LIBRARY,330 32ND STREET,BELLAIRE,43906,-80.7443607,40.0143807,39,13,BELMONT,69461,26955.0,1493.0,39023.0,399917.0,84295.0,192176.0,3525.0,51428.0,3662.0
OH,OH0020,2015,BELLE CENTER FREE PUBLIC LIBRARY,103 S. ELIZABETH ST.,BELLE CENTER,43310,-83.752817,40.507095,39,91,LOGAN,45507,11921.0,0.0,15112.0,75406.0,35881.0,0.0,158.0,6240.0,1557.0
OH,OH0021,2015,LOGAN COUNTY DISTRICT LIBRARY,220 N MAIN ST,BELLEFONTAINE,43311,-83.75945,40.363523,39,91,LOGAN,45507,84336.0,9650.0,119741.0,1252908.0,137752.0,192176.0,6402.0,369356.0,17069.0
OH,OH0022,2015,BELLEVUE PUBLIC LIBRARY,224 E. MAIN ST.,BELLEVUE,44811,-82.838067,41.273284,39,77,HURON,58714,53354.0,9811.0,110961.0,764829.0,52431.0,124395.0,4671.0,82940.0,8993.0
OH,OH0023,2015,BETTSVILLE PUBLIC LIBRARY,233 STATE ST.,BETTSVILLE,44815,-83.2354754,41.2457371,39,147,SENECA,55669,25216.0,0.0,32467.0,113295.0,23494.0,0.0,3182.0,15600.0,3904.0
OH,OH0024,2015,BEXLEY PUBLIC LIBRARY,2411 E. MAIN ST.,BEXLEY,43209,-82.934282,39.957131,39,49,FRANKLIN,1231393,132993.0,16049.0,299291.0,2469101.0,148518.0,153299.0,15114.0,231556.0,19865.0
OH,OH0025,2015,BLANCHESTER PUBLIC LIBRARY,110 N. BROADWAY,BLANCHESTER,45107,-83.988874,39.293665,39,27,CLINTON,41835,82099.0,3741.0,108800.0,622160.0,56012.0,192176.0,2407.0,49816.0,10567.0
OH,OH0026,2015,BLISS MEMORIAL PUBLIC LIBRARY,20 S. MARION ST.,BLOOMVILLE,44818,-83.0153667,41.0506893,39,147,SENECA,55669,14777.0,424.0,26686.0,128819.0,22235.0,192176.0,1097.0,22204.0,1098.0
OH,OH0027,2015,BLUFFTON PUBLIC LIBRARY,145 S. MAIN ST.,BLUFFTON,45817,-83.893067,40.892469,39,3,ALLEN,105040,13195.0,1396.0,34803.0,315232.0,38139.0,192176.0,2234.0,84864.0,4603.0
OH,OH0028,2015,BOWERSTON PUBLIC LIBRARY,200 MAIN ST.,BOWERSTON,44695,-81.189849,40.426509,39,67,HARRISON,15543,12453.0,0.0,20337.0,181162.0,37290.0,192176.0,1079.0,14508.0,1334.0
OH,OH0029,2015,WOOD COUNTY DISTRICT PUBLIC LIBRARY,251 N. MAIN ST.,BOWLING GREEN,43402,-83.6504398,41.3767594,39,173,WOOD,129590,179034.0,25110.0,333416.0,2114794.0,155912.0,192176.0,8329.0,209976.0,27132.0
OH,OH0030,2015,BRADFORD PUBLIC LIBRARY,138 E. MAIN ST.,BRADFORD,45308,-84.429575,40.131987,39,109,MIAMI,103900,27046.0,1851.0,31359.0,206657.0,32003.0,75661.0,1432.0,15860.0,4895.0
OH,OH0031,2015,BRISTOL PUBLIC LIBRARY,1855 GREENVILLE RD. N.W.,BRISTOLVILLE,44402,-80.8673858,41.3873508,39,155,TRUMBULL,205175,50114.0,0.0,113785.0,413434.0,51670.0,124395.0,4060.0,22100.0,5758.0
OH,OH0032,2015,WILLIAMS CO PUBLIC LIBRARY,107 E. HIGH ST.,BRYAN,43506,-84.550039,41.474615,39,171,WILLIAMS,37291,109385.0,11670.0,170340.0,1781524.0,131381.0,192176.0,10234.0,205660.0,17476.0
OH,OH0033,2015,BUCYRUS PUBLIC LIBRARY,200 E. MANSFIELD,BUCYRUS,44820,-82.973874,40.808684,39,33,CRAWFORD,42480,21257.0,4088.0,39123.0,550707.0,54658.0,192176.0,808.0,85280.0,26655.0
OH,OH0034,2015,BURTON PUBLIC LIBRARY,14588 W. PARK ST.,BURTON,44021,-81.14571,41.471638,39,55,GEAUGA,94295,59261.0,9662.0,102260.0,761794.0,68853.0,124395.0,7029.0,127192.0,7301.0
OH,OH0035,2015,PUSKARICH PUBLIC LIBRARY,200 E. MARKET ST,CADIZ,43907,-80.9957269,40.2719478,39,67,HARRISON,15543,40755.0,3468.0,58968.0,684607.0,82582.0,192176.0,2631.0,85852.0,7486.0
OH,OH0036,2015,CALDWELL PUBLIC LIBRARY,517 SPRUCE ST.,CALDWELL,43724,-81.5170327,39.7486088,39,121,NOBLE,14363,13371.0,2745.0,32002.0,318983.0,50796.0,192176.0,3876.0,25688.0,5473.0
OH,OH0037,2015,GUERNSEY COUNTY DISTRICT PUBLIC LIBRARY,800 STEUBENVILLE AVE.,CAMBRIDGE,43725,-81.5896611,40.0261008,39,59,GUERNSEY,39590,136183.0,15658.0,198105.0,1485269.0,129632.0,192176.0,5810.0,135720.0,19354.0
OH,OH0038,2015,CANAL FULTON PUBLIC LIBRARY,154 MARKET ST. NE,CANAL FULTON,44614,-81.597871,40.890614,39,151,STARK,375736,71486.0,5162.0,119717.0,831911.0,66438.0,192176.0,4546.0,93392.0,10963.0
OH,OH0039,2015,STARK COUNTY DISTRICT LIBRARY,715 MARKET AVE NORTH,CANTON,44702,-81.372965,40.803832,39,151,STARK,375736,1028636.0,343903.0,1970517.0,13942697.0,595875.0,193454.0,80585.0,1472068.0,138297.0
OH,OH0040,2015,CARDINGTON-LINCOLN PUBLIC LIBRARY,128 E. MAIN ST.,CARDINGTON,43315,-82.893204,40.500473,39,117,MORROW,35152,16100.0,10387.0,33782.0,253506.0,27652.0,192176.0,728.0,43212.0,2230.0
OH,OH0041,2015,DORCAS CAREY PUBLIC LIBRARY,236 E. FINDLAY ST.,CAREY,43316,-83.3792558,40.9519769,39,175,WYANDOT,22353,24637.0,1165.0,43071.0,408065.0,41906.0,192176.0,2119.0,76908.0,5043.0
OH,OH0042,2015,CARROLL COUNTY DISTRICT LIBRARY,70 SECOND ST.,CARROLLTON,44615,-81.084186,40.573109,39,19,CARROLL,28187,45162.0,0.0,59919.0,647153.0,80174.0,192176.0,1782.0,215956.0,12704.0
OH,OH0043,2015,MERCER COUNTY DISTRICT PUBLIC LIBRARY,303 N. MAIN ST.,CELINA,45822,-84.5708189,40.55106,39,107,MERCER,40831,45837.0,4254.0,69154.0,978666.0,162137.0,192176.0,5333.0,36400.0,12755.0
OH,OH0044,2015,CENTERBURG PUBLIC LIBRARY,49 E. MAIN ST.,CENTERBURG,43011,-82.695226,40.305176,39,83,KNOX,61167,40000.0,1850.0,49813.0,228885.0,25774.0,192176.0,528.0,7540.0,10522.0
OH,OH0045,2015,WASHINGTON-CENTERVILLE PUBLIC LIBRARY,111 W. SPRING VALLEY ROAD,CENTERVILLE,45458,-84.161901,39.613576,39,113,MONTGOMERY,533116,576385.0,230633.0,1079133.0,6691121.0,305223.0,75284.0,13173.0,658580.0,86241.0
OH,OH0046,2015,GEAUGA COUNTY PUBLIC LIBRARY,12701 RAVENWOOD DR.,CHARDON,44024,-81.183054,41.509005,39,55,GEAUGA,94295,703033.0,207749.0,1281288.0,7569210.0,431491.0,213667.0,49477.0,698880.0,58129.0
OH,OH0047,2015,SELOVER PUBLIC LIBRARY,31 STATE ROUTE 95,CHESTERVILLE,43317,-82.682779,40.479845,39,117,MORROW,35152,9116.0,0.0,18610.0,241761.0,17162.0,192176.0,873.0,59800.0,4675.0
OH,OH0048,2015,CHILLICOTHE AND ROSS COUNTY PUBLIC LIBRARY,140 S. PAINT ST.,CHILLICOTHE,45601,-82.981233,39.329841,39,141,ROSS,77159,179897.0,51684.0,338416.0,3363616.0,118664.0,192176.0,8248.0,348712.0,29656.0
OH,OH0049,2015,"CINCINNATI AND HAMILTON COUNTY, PL OF",800 VINE ST.,CINCINNATI,45202,-84.513914,39.104869,39,61,HAMILTON,806631,3386800.0,2679755.0,8510898.0,51679363.0,5338970.0,163148.0,468867.0,6876376.0,578702.0
OH,OH0050,2015,PICKAWAY CNTY DISTRICT PUBLIC LIBRARY,1160 NORTH COURT STREET,CIRCLEVILLE,43113,-82.9398928,39.6194065,39,129,PICKAWAY,56876,96152.0,18226.0,157993.0,1665266.0,143054.0,153482.0,12716.0,182676.0,31635.0
OH,OH0051,2015,CLEVELAND PUBLIC LIBRARY,325 SUPERIOR AVE.,CLEVELAND,44114,-81.691498,41.500769,39,35,CUYAHOGA,1259828,2661115.0,1917144.0,7641676.0,52960929.0,3242251.0,124395.0,143297.0,3337204.0,370393.0
OH,OH0052,2015,CUYAHOGA COUNTY PUBLIC LIBRARY,2111 SNOW RD.,CUY. CO.-PARMA,44134,-81.695909,41.405057,39,35,CUYAHOGA,1259828,3250196.0,1434642.0,8194001.0,56780988.0,1583750.0,350102.0,295803.0,7991932.0,957671.0
OH,OH0053,2015,CLEVELAND HEIGHTS-UNIVERSITY HEIGHTS PL,2345 LEE ROAD,CLEVELAND HTS.,44118,-81.565116,41.496012,39,35,CUYAHOGA,1259828,548301.0,117368.0,1131586.0,7905790.0,266906.0,124395.0,32111.0,1046968.0,44971.0
OH,OH0054,2015,CLYDE PUBLIC LIBRARY,222 W. BUCKEYE ST.,CLYDE,43410,-82.9773617,41.3043954,39,143,SANDUSKY,60179,36515.0,24386.0,85379.0,532182.0,40791.0,124395.0,2005.0,30264.0,6292.0
OH,OH0055,2015,COLDWATER PUBLIC LIBRARY,305 W. MAIN ST.,COLDWATER,45828,-84.631284,40.479767,39,107,MERCER,40831,11334.0,516.0,16811.0,211779.0,52248.0,192176.0,1776.0,49192.0,10404.0
OH,OH0056,2015,COLUMBIANA PUBLIC LIBRARY,332 N. MIDDLE ST.,COLUMBIANA,44408,-80.6966981,40.8937638,39,29,COLUMBIANA,105686,81231.0,26519.0,146469.0,725736.0,59367.0,192176.0,3539.0,131040.0,15048.0
OH,OH0057,2015,COLUMBUS METROPOLITAN LIBRARY,96 S. GRANT AVENUE,COLUMBUS,43215,-82.990652,39.960989,39,49,FRANKLIN,1231393,3903393.0,1829756.0,6953017.0,56977935.0,1995564.0,201123.0,102431.0,5709340.0,874482.0
OH,OH0058,2015,CONNEAUT PUBLIC LIBRARY,304 BUFFALO STREET,CONNEAUT,44030,-80.557419,41.945573,39,7,ASHTABULA,99175,17939.0,30456.0,55398.0,581651.0,53954.0,124395.0,2092.0,166660.0,8013.0
OH,OH0059,2015,COSHOCTON PUBLIC LIBRARY,655 MAIN ST.,COSHOCTON,43812,-81.859815,40.273413,39,31,COSHOCTON,36516,54751.0,3692.0,81891.0,1098790.0,102532.0,192176.0,3019.0,219648.0,17518.0
OH,OH0060,2015,J.R. CLARKE PUBLIC LIBRARY,102 E. SPRING ST.,COVINGTON,45318,-84.353152,40.116667,39,109,MIAMI,103900,13727.0,0.0,16661.0,222545.0,52923.0,0.0,285.0,26000.0,5992.0
OH,OH0061,2015,CRESTLINE PUBLIC LIBRARY,324 N. THOMAN ST.,CRESTLINE,44827,-82.7380334,40.7865163,39,33,CRAWFORD,42480,41576.0,0.0,58601.0,427317.0,71864.0,192176.0,4013.0,103376.0,14097.0
OH,OH0062,2015,CUYAHOGA FALLS LIBRARY,2015 THIRD ST.,CUYAHOGA FALLS,44221,-81.485911,41.134873,39,153,SUMMIT,541943,223670.0,92984.0,429391.0,2582721.0,150087.0,192176.0,14526.0,351052.0,55244.0
OH,OH0063,2015,DAYTON METRO LIBRARY,215 E. THIRD ST.,DAYTON,45402,-84.187323,39.760273,39,113,MONTGOMERY,533116,1485292.0,425188.0,3236102.0,27273979.0,1002309.0,75961.0,109290.0,2964832.0,334529.0
OH,OH0064,2015,DEFIANCE PUBLIC LIBRARY,320 FORT ST.,DEFIANCE,43512,-84.357711,41.287335,39,39,DEFIANCE,38510,106128.0,28094.0,179814.0,1562685.0,102268.0,192176.0,5883.0,51012.0,23336.0
OH,OH0065,2015,DELAWARE COUNTY DISTRICT LIBRARY,84 E. WINTER ST.,DELAWARE,43015,-83.064655,40.300016,39,41,DELAWARE,189113,294933.0,117871.0,616103.0,4163189.0,290661.0,192176.0,11278.0,946400.0,73548.0
OH,OH0066,2015,DELPHOS PUBLIC LIBRARY,309 W. 2ND ST.,DELPHOS,45833,-84.3424882,40.8436993,39,161,ALLEN,28462,42705.0,1925.0,68438.0,424913.0,82567.0,192176.0,2780.0,34840.0,7708.0
OH,OH0067,2015,DELTA PUBLIC LIBRARY,402 MAIN ST.,DELTA,43515,-84.0055654,41.5738578,39,51,FULTON,42580,29029.0,1824.0,43502.0,439708.0,49155.0,192176.0,2830.0,36400.0,7813.0
OH,OH0068,2015,CLAYMONT SCHOOL DISTRICT PUBLIC LIBRARY,215 E. THIRD ST.,UHRICHSVILLE,44683,-81.3446973,40.3912957,39,157,TUSCARAWAS,92788,17382.0,0.0,28686.0,349796.0,49343.0,192176.0,3363.0,154388.0,6497.0
OH,OH0069,2015,PATRICK HENRY SCHOOL DISTRICT PUBLIC LIBRARY,208 N. EAST AVE.,DESHLER,43516,-83.8988165,41.2075693,39,69,HENRY,27937,15301.0,0.0,19611.0,236722.0,44558.0,192176.0,369.0,151580.0,2210.0
OH,OH0070,2015,DOVER PUBLIC LIBRARY,525 N. WALNUT ST.,DOVER,44622,-81.4804987,40.5236357,39,157,TUSCARAWAS,92788,98186.0,0.0,160717.0,889074.0,80479.0,192176.0,2181.0,143312.0,24092.0
OH,OH0071,2015,HARDIN NORTHERN PUBLIC LIBRARY,153 N. MAIN ST.,DUNKIRK,45836,-83.64334,40.788888,39,65,HARDIN,31796,7179.0,0.0,8434.0,65538.0,13995.0,192176.0,107.0,20904.0,1123.0
OH,OH0072,2015,EAST CLEVELAND PUBLIC LIBRARY,14101 EUCLID AVE.,EAST CLEVELAND,44112,-81.584318,41.528189,39,35,CUYAHOGA,1259828,73081.0,0.0,112105.0,2436020.0,77821.0,124395.0,3707.0,249080.0,12359.0
OH,OH0073,2015,CARNEGIE PUBLIC LIBRARY,219 E. FOURTH ST.,EAST LIVERPOOL,43920,-80.5784475,40.6178713,39,29,COLUMBIANA,105686,33594.0,22696.0,73739.0,642248.0,67962.0,192176.0,1822.0,30420.0,13154.0
OH,OH0074,2015,EAST PALESTINE MEMORIAL PUBLIC LIBRARY,309 N. MARKET ST.,EAST PALESTINE,44413,-80.5398733,40.8366449,39,29,COLUMBIANA,105686,18337.0,13807.0,50910.0,357777.0,33763.0,192176.0,1666.0,37960.0,10692.0
OH,OH0075,2015,PREBLE COUNTY DISTRICT LIBRARY,450 S. BARRON ST.,EATON,45320,-84.63639,39.73878,39,135,PREBLE,41586,172463.0,78849.0,329415.0,1845322.0,114138.0,881.0,5690.0,195104.0,25917.0
OH,OH0076,2015,HARRIS-ELMORE PUBLIC LIBRARY,328 TOLEDO ST.,ELMORE,43416,-83.294,41.4752907,39,123,OTTAWA,41154,43077.0,2954.0,59287.0,529180.0,76782.0,192176.0,1805.0,42744.0,5018.0
OH,OH0077,2015,ELYRIA PUBLIC LIBRARY,320 WASHINGTON AVE.,ELYRIA,44035,-82.106386,41.372517,39,93,LORAIN,304216,207473.0,50084.0,391402.0,3458269.0,276847.0,124918.0,19754.0,416936.0,35813.0
OH,OH0078,2015,EUCLID PUBLIC LIBRARY,631 E. 222ND ST.,EUCLID,44123,-81.526804,41.59792,39,35,CUYAHOGA,1259828,275010.0,34235.0,580532.0,4519969.0,169002.0,124395.0,23960.0,495196.0,31278.0
OH,OH0079,2015,FAIRPORT HARBOR PUBLIC LIBRARY,335 VINE ST.,FAIRPORT HARBOR,44077,-81.2718184,41.7549542,39,85,LAKE,229230,21437.0,0.0,28901.0,336860.0,30057.0,124395.0,1795.0,44876.0,4115.0
OH,OH0080,2015,NORMAL MEMORIAL LIBRARY,301 N. EAGLE ST.,FAYETTE,43521,-84.3251616,41.6764722,39,51,FULTON,42580,9173.0,647.0,14813.0,163961.0,26231.0,192176.0,959.0,22204.0,1703.0
OH,OH0081,2015,FINDLAY HANCOCK CNTY DIST PUBLIC LIBRARY,206 BROADWAY,FINDLAY,45840,-83.651148,41.040001,39,63,HANCOCK,75337,213904.0,83011.0,398191.0,2934777.0,186000.0,192176.0,18134.0,374764.0,36780.0
OH,OH0082,2015,FOREST-JACKSON PUBLIC LIBRARY,102 W. LIMA ST,FOREST,45843,-83.512249,40.801758,39,65,HARDIN,31796,12611.0,0.0,24962.0,176629.0,18969.0,192176.0,287.0,34320.0,2029.0
OH,OH0083,2015,FORT RECOVERY PUBLIC LIBRARY,113 N. WAYNE ST.,FORT RECOVERY,45846,-84.7795737,40.4132409,39,107,MERCER,40831,16955.0,988.0,28368.0,126569.0,23619.0,192176.0,900.0,25116.0,2461.0
OH,OH0084,2015,KAUBISCH MEMORIAL PUBLIC LIBRARY,205 PERRY ST.,FOSTORIA,44830,-83.415892,41.161045,39,147,SENECA,55669,70810.0,2872.0,106499.0,789772.0,72756.0,192176.0,4583.0,86840.0,10524.0
OH,OH0085,2015,FRANKLIN PUBLIC LIBRARY,44 E. 4TH ST,FRANKLIN,45005,-84.302402,39.5591,39,165,WARREN,221659,213516.0,55772.0,403126.0,1858814.0,143050.0,192176.0,7917.0,225420.0,18663.0
OH,OH0086,2015,BIRCHARD PUBLIC LIBRARY OF SANDUSKY COUNTY,423 CROGHAN ST.,FREMONT,43420,-83.115341,41.346501,39,143,SANDUSKY,60179,150172.0,19522.0,282434.0,2041379.0,154793.0,124395.0,10852.0,170664.0,23474.0
OH,OH0087,2015,GALION PUBLIC LIBRARY ASSOCIATION,123 N. MARKET ST.,GALION,44833,-82.7894878,40.7341883,39,33,CRAWFORD,42480,47472.0,3227.0,73429.0,557267.0,89063.0,192176.0,5690.0,149344.0,6613.0
OH,OH0088,2015,DR. SAMUEL L. BOSSARD MEMORIAL LIBRARY,7 SPRUCE ST.,GALLIPOLIS,45631,-82.1984504,38.8113502,39,53,GALLIA,30397,120269.0,34853.0,227157.0,1199763.0,79539.0,192176.0,4872.0,83200.0,13558.0
OH,OH0089,2015,PORTAGE COUNTY DISTRICT LIBRARY,10482 SOUTH ST.,GARRETTSVILLE,44231,-81.098605,41.278206,39,133,PORTAGE,161882,162394.0,1636.0,287671.0,2036937.0,172890.0,3106.0,17276.0,171600.0,34948.0
OH,OH0090,2015,BROWN COUNTY PUBLIC LIBRARY,200 W. GRANT AVE.,GEORGETOWN,45121,-83.905635,38.866074,39,15,BROWN,44116,127683.0,17657.0,232985.0,1182224.0,130764.0,192176.0,7591.0,149500.0,18752.0
OH,OH0091,2015,GERMANTOWN PUBLIC LIBRARY,51 N. PLUM ST.,GERMANTOWN,45327,-84.371921,39.62584,39,113,MONTGOMERY,533116,29865.0,6077.0,73231.0,559970.0,56781.0,192176.0,1735.0,61093.0,8576.0
OH,OH0092,2015,GIRARD FREE LIBRARY,105 E. PROSPECT ST.,GIRARD,44420,-80.700259,41.157877,39,155,TRUMBULL,205175,50218.0,0.0,71288.0,865774.0,68235.0,124395.0,4307.0,167440.0,19863.0
OH,OH0093,2015,GNADENHUTTENP.L./INDIAN VALLEY SCHOOL DIST.,160 N. WALNUT ST.,GNADENHUTTEN,44629,-81.436405,40.35964,39,157,TUSCARAWAS,92788,9696.0,0.0,12861.0,109012.0,30349.0,0.0,390.0,13988.0,3321.0
OH,OH0094,2015,GRAFTON/MIDVIEW PUBLIC LIBRARY,983 MAIN ST.,GRAFTON,44044,-82.055097,41.27289,39,93,LORAIN,304216,75601.0,23200.0,139478.0,1063695.0,43337.0,192176.0,3577.0,72592.0,9248.0
OH,OH0095,2015,GRANDVIEW HEIGHTS PUBLIC LIBRARY,1685 W. FIRST AVE.,GRANDVIEW HTS.,43212,-83.050113,39.982097,39,49,FRANKLIN,1231393,149778.0,63373.0,330940.0,2477890.0,128752.0,109366.0,13350.0,580112.0,26123.0
OH,OH0096,2015,GRANVILLE PUBLIC LIBRARY,217 E. BROADWAY,GRANVILLE,43023,-82.518076,40.067836,39,89,LICKING,169390,75582.0,0.0,119666.0,1010710.0,66828.0,192176.0,8159.0,131820.0,12498.0
OH,OH0097,2015,MARION LAWRENCE MEMORIAL LIBRARY,15 E. FRANKLIN STREET,GRATIS,45330,-84.5278672,39.6487393,39,135,PREBLE,41586,4877.0,0.0,7089.0,58914.0,17902.0,0.0,69.0,5304.0,1069.0
OH,OH0098,2015,GREENVILLE PUBLIC LIBRARY,520 SYCAMORE ST.,GREENVILLE,45331,-84.632212,40.099362,39,37,DARKE,52196,110904.0,2448.0,139475.0,967928.0,85175.0,192176.0,3473.0,95732.0,10594.0
OH,OH0099,2015,SOUTHWEST PUBLIC LIBRARIES,3359 PARK ST.,GROVE CITY,43123,-83.09243,39.881594,39,49,FRANKLIN,1231393,264053.0,100683.0,561999.0,5338218.0,253846.0,73665.0,10521.0,459368.0,64149.0
OH,OH0100,2015,LANE PUBLIC LIBRARY,300 N. THIRD ST.,HAMILTON,45011,-84.558615,39.402819,39,17,BUTLER,374158,748094.0,156759.0,1340417.0,5931428.0,362745.0,192176.0,24412.0,900432.0,172918.0
OH,OH0101,2015,HIGHLAND COUNTY DISTRICT LIBRARY,10 WILLETTSVILLE PIKE,HILLSBORO,45133,-83.620636,39.203744,39,71,HIGHLAND,43045,67122.0,6217.0,128995.0,1155586.0,163178.0,192176.0,6623.0,155012.0,26184.0
OH,OH0102,2015,HOLGATE COMMUNITY LIBRARY,204 RAILWAY AVE.,HOLGATE,43527,-84.131344,41.249671,39,69,HENRY,27937,6034.0,372.0,14499.0,107277.0,27666.0,192176.0,373.0,8060.0,1266.0
OH,OH0103,2015,HOMER PUBLIC LIBRARY,385 SOUTH ST. N.W.,HOMER,43027,-82.5187435,40.2522465,39,89,LICKING,169390,6852.0,3836.0,19549.0,172234.0,29205.0,192176.0,1971.0,14456.0,921.0
OH,OH0104,2015,HUBBARD PUBLIC LIBRARY,436 W. LIBERTY ST.,HUBBARD,44425,-80.577236,41.156391,39,155,TRUMBULL,205175,39067.0,28564.0,96428.0,987307.0,46343.0,124395.0,5775.0,104728.0,11577.0
OH,OH0105,2015,HUDSON LIBRARY AND HISTORICAL SOCIETY,96 LIBRARY STREET,HUDSON,44236,-81.443061,41.242153,39,153,SUMMIT,541943,101500.0,169337.0,417931.0,2762098.0,137585.0,125544.0,20691.0,936000.0,26007.0
OH,OH0106,2015,HURON PUBLIC LIBRARY,333 WILLIAMS ST.,HURON,44839,-82.5551719,41.3952701,39,43,ERIE,75828,65506.0,32238.0,140285.0,679993.0,54133.0,124395.0,3582.0,98436.0,6877.0
OH,OH0107,2015,BRIGGS LAWRENCE COUNTY PUBLIC LIBRARY,321 S. 4TH ST.,IRONTON,45638,-82.6830672,38.5342806,39,87,LAWRENCE,61623,85564.0,9813.0,149425.0,1895006.0,192261.0,192176.0,13763.0,254852.0,24669.0
OH,OH0108,2015,JACKSON CITY LIBRARY,21 BROADWAY ST.,JACKSON,45640,-82.6352886,39.0531308,39,79,JACKSON,32748,44478.0,0.0,53368.0,401885.0,43458.0,192176.0,1011.0,109200.0,7498.0
OH,OH0109,2015,HENDERSON MEMORIAL PUBLIC LIBRARY ASSOCIATION,54 E. JEFFERSON ST.,JEFFERSON,44047,-80.7664756,41.7383183,39,7,ASHTABULA,99175,29861.0,0.0,61073.0,462300.0,40180.0,124395.0,2417.0,119912.0,9492.0
OH,OH0110,2015,KENT FREE LIBRARY,312 W. MAIN ST.,KENT,44240,-81.36076,41.153783,39,133,PORTAGE,161882,144824.0,13352.0,301436.0,1814569.0,141954.0,195028.0,10919.0,201292.0,46573.0
OH,OH0111,2015,MARY LOU JOHNSON-HARDIN CNTY PL,325 E. COLUMBUS ST.,KENTON,43326,-83.604708,40.648069,39,65,HARDIN,31796,70804.0,0.0,80804.0,489041.0,61874.0,192176.0,2666.0,80860.0,13041.0
