State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Print_Collection_Expenditures,Digital_Collection_Expenditures,Total Collection Expenditures,Total Operating Expenditures,Print Collection,Digital Collection,Audio Collection,Library Visits,Registered Users,Name,median_household_income,total_population,median_age,per_capita,education_none,education_high_school,education_ged,education_associates,education_bachelors,education_masters,education_professional,education_doctorate,state,zipcode,year,education_none_perc,education_high_school_perc,education_ged_perc,education_associates_perc,education_bachelors_perc,education_masters_perc,education_professional_perc,education_doctorate_perc
NY,NY0311,2015,UTICA PUBLIC LIBRARY,303 GENESEE STREET,UTICA,13501,-75.2394121,43.0974061,36,65,ONEIDA,232871,42039.0,9271.0,78153.0,1132474.0,146044.0,497.0,13193.0,223071.0,46388.0,ZCTA5 13501,38455.0,31945.0,33.9,19112.0,1043.0,6237.0,1113.0,2260.0,2629.0,1241.0,298.0,260.0,36.0,13501.0,2015.0,3.26498669588355,19.524182188135857,3.484113319768352,7.074659571137894,8.229769917044921,3.884802003443418,0.9328533416810142,0.813898888714979
NY,NY0312,2015,VERNON PUBLIC LIBRARY,4441 PETERBORO STREET,VERNON,13476,-75.53952,43.078471,36,65,ONEIDA,232871,1500.0,0.0,2000.0,41700.0,8710.0,34.0,15.0,1509.0,1373.0,ZCTA5 13476,3336.0,51563.0,41.7,29007.0,42.0,669.0,70.0,251.0,405.0,120.0,42.0,2.0,36.0,13476.0,2015.0,0.0814537555999456,1.297441964199135,0.1357562593332428,0.4867831584663421,0.7854469289994763,0.2327250159998448,0.0814537555999456,0.003878750266664
NY,NY0313,2015,WATERVILLE PUBLIC LIBRARY,206 WHITE STREET,WATERVILLE,13480,-75.3775885,42.9300652,36,65,ONEIDA,232871,16717.0,205.0,20685.0,188722.0,30654.0,68.0,1373.0,36527.0,4351.0,ZCTA5 13480,3406.0,46146.0,45.7,24172.0,22.0,889.0,125.0,273.0,286.0,165.0,16.0,0.0,36.0,13480.0,2015.0,0.0476747713778008,1.9264941706756815,0.2708793828284142,0.5916005720972566,0.6197720279114116,0.3575607853335066,0.034672561002037,0.0
NY,NY0314,2015,WESTERN TOWN LIBRARY,9172 MAIN STREET,WESTERNVILLE,13486,-75.382438,43.306191,36,65,ONEIDA,232871,4003.0,0.0,4305.0,23808.0,8885.0,34.0,177.0,5120.0,684.0,ZCTA5 13486,729.0,55583.0,42.5,29064.0,0.0,146.0,21.0,115.0,49.0,41.0,5.0,6.0,36.0,13486.0,2015.0,0.0,0.2626702409009949,0.0377813360200061,0.2068977924905097,0.0881564507133476,0.0737635608009643,0.0089955561952395,0.0107946674342874
NY,NY0315,2015,DUNHAM PUBLIC LIBRARY,76 MAIN STREET,WHITESBORO,13492,-75.2894265,43.1205342,36,65,ONEIDA,232871,53231.0,9569.0,77658.0,910882.0,59384.0,314.0,4413.0,121646.0,11755.0,ZCTA5 13492,11658.0,61058.0,46.6,34925.0,70.0,2445.0,432.0,1017.0,1665.0,838.0,139.0,71.0,36.0,13492.0,2015.0,0.1146450915522945,4.004389269219431,0.7075239935798749,1.665629401552622,2.7269153919224345,1.3724655245831834,0.2276523960824134,0.1162828785744701
NY,NY0316,2015,WOODGATE FREE LIBRARY,11051 WOODGATE ROAD,WOODGATE,13494,-75.1578623,43.5205044,36,65,ONEIDA,232871,2340.0,0.0,3693.0,43876.0,8799.0,36.0,322.0,2926.0,552.0,ZCTA5 13494,268.0,45250.0,55.2,28197.0,8.0,69.0,11.0,14.0,32.0,18.0,6.0,0.0,36.0,13494.0,2015.0,0.0176795580110497,0.1524861878453038,0.0243093922651933,0.030939226519337,0.0707182320441988,0.0397790055248618,0.0132596685082872,0.0
NY,NY0318,2015,GLOVERSVILLE PUBLIC LIBRARY,58 EAST FULTON STREET,GLOVERSVILLE,12078,-74.34269,43.050742,36,35,FULTON,54105,28672.0,4597.0,41679.0,466551.0,36338.0,6283.0,1223.0,97534.0,9319.0,ZCTA5 12078,23737.0,39810.0,41.9,21383.0,271.0,5344.0,1180.0,1735.0,1248.0,1095.0,131.0,95.0,36.0,12078.0,2015.0,0.6807334840492338,13.423762873649835,2.964079377040944,4.358201456920371,3.134890730972117,2.750565184626978,0.329063049485054,0.2386335091685506
NY,NY0319,2015,JOHNSTOWN PUBLIC LIBRARY,38 SOUTH MARKET STREET,JOHNSTOWN,12095,-74.372592,43.004541,36,35,FULTON,54105,24188.0,5918.0,37744.0,373023.0,32823.0,6284.0,1749.0,80017.0,7473.0,ZCTA5 12095,12351.0,48142.0,41.4,26402.0,69.0,2862.0,676.0,1218.0,826.0,559.0,47.0,11.0,36.0,12095.0,2015.0,0.1433259939346101,5.944912965809481,1.4041793028956004,2.5300153711935525,1.7157575505795355,1.1611482697021311,0.0976278509409663,0.0228490714968219
NY,NY0320,2015,NORTHVILLE PUBLIC LIBRARY,341 SOUTH THIRD STREET,NORTHVILLE,12134,-74.174031,43.22189,36,35,FULTON,54105,7975.0,954.0,9932.0,130770.0,15779.0,6283.0,747.0,17971.0,1905.0,ZCTA5 12134,3656.0,53214.0,43.9,25761.0,6.0,916.0,145.0,327.0,327.0,161.0,47.0,5.0,36.0,12134.0,2015.0,0.0112752283233735,1.7213515240350283,0.2724846844815274,0.6144999436238583,0.6144999436238583,0.3025519600105235,0.0883226218664261,0.0093960236028112
NY,NY0321,2015,AMSTERDAM FREE LIBRARY,28 CHURCH STREET,AMSTERDAM,12010,-74.190583,42.93752,36,57,MONTGOMERY,49779,14414.0,1040.0,17791.0,311217.0,39468.0,6283.0,838.0,63435.0,10378.0,ZCTA5 12010,28793.0,44711.0,41.2,25026.0,229.0,5854.0,887.0,2733.0,2268.0,1104.0,151.0,59.0,36.0,12010.0,2015.0,0.5121782111784572,13.092974883138378,1.983851848538391,6.11258974301626,5.07257721813424,2.469191026816667,0.3377244973272796,0.1319585784258907
NY,NY0322,2015,CANAJOHARIE LIBRARY AND ART GALLERY,2 ERIE BOULEVARD,CANAJOHARIE,13317,-74.571941,42.906982,36,57,MONTGOMERY,49779,6370.0,2871.0,9836.0,227602.0,26750.0,6283.0,1873.0,36200.0,3623.0,ZCTA5 13317,3917.0,50900.0,42.0,23190.0,35.0,832.0,201.0,326.0,242.0,141.0,22.0,30.0,36.0,13317.0,2015.0,0.068762278978389,1.6345776031434185,0.3948919449901768,0.6404715127701376,0.4754420432220039,0.2770137524557957,0.043222003929273,0.0589390962671905
NY,NY0323,2015,FROTHINGHAM FREE LIBRARY,28 WEST MAIN STREET,FONDA,12068,-74.376349,42.954402,36,57,MONTGOMERY,49779,4155.0,1000.0,5389.0,59011.0,16673.0,6283.0,359.0,13284.0,1797.0,ZCTA5 12068,2985.0,52473.0,42.3,27616.0,13.0,667.0,88.0,347.0,234.0,110.0,27.0,5.0,36.0,12068.0,2015.0,0.0247746460084233,1.271129914432184,0.1677052960570198,0.6612924742248395,0.4459436281516208,0.2096316200712747,0.0514550340174947,0.0095287100032397
NY,NY0324,2015,FORT HUNTER FREE LIBRARY,167 FORT HUNTER ROAD,AMSTERDAM,12010,-74.2227861,42.8897956,36,57,MONTGOMERY,49779,637.0,0.0,637.0,20903.0,5420.0,6283.0,193.0,2364.0,226.0,ZCTA5 12010,28793.0,44711.0,41.2,25026.0,229.0,5854.0,887.0,2733.0,2268.0,1104.0,151.0,59.0,36.0,12010.0,2015.0,0.5121782111784572,13.092974883138378,1.983851848538391,6.11258974301626,5.07257721813424,2.469191026816667,0.3377244973272796,0.1319585784258907
NY,NY0325,2015,FORT PLAIN FREE LIBRARY,19 WILLETT STREET,FORT PLAIN,13339,-74.6221353,42.9321013,36,57,MONTGOMERY,49779,5633.0,777.0,8334.0,121366.0,14079.0,6283.0,229.0,48000.0,2327.0,ZCTA5 13339,6625.0,42936.0,42.2,20957.0,51.0,1590.0,234.0,527.0,390.0,178.0,53.0,19.0,36.0,13339.0,2015.0,0.1187814421464505,3.703186137506987,0.5449972051425377,1.2274082355133222,0.9083286752375628,0.4145705235699646,0.1234395379168995,0.0442519098192658
NY,NY0326,2015,MARGARET REANEY MEMORIAL LIBRARY,19 KINGSBURY AVENUE,ST. JOHNSVILLE,13452,-74.6771251,42.9974472,36,57,MONTGOMERY,49779,3844.0,303.0,4347.0,111753.0,18685.0,6283.0,349.0,8695.0,1184.0,ZCTA5 13452,4546.0,40331.0,39.9,19941.0,44.0,1075.0,226.0,342.0,230.0,159.0,38.0,10.0,36.0,13452.0,2015.0,0.1090972205003595,2.665443455406511,0.5603629962063922,0.8479829411618854,0.5702809253427884,0.3942376831717538,0.094220326795765,0.0247948228409908
NY,NY0327,2015,SCHENECTADY COUNTY PUBLIC LIBRARY,99 CLINTON STREET,SCHENECTADY,12305,-73.9386965,42.8144526,36,93,SCHENECTADY,155735,311046.0,126737.0,601885.0,5151831.0,310818.0,7132.0,29212.0,1132800.0,95709.0,ZCTA5 12305,4931.0,25552.0,39.7,20272.0,89.0,641.0,329.0,440.0,403.0,229.0,21.0,104.0,36.0,12305.0,2015.0,0.3483093299937382,2.5086098935504078,1.2875704445835945,1.7219787100814028,1.5771759549154667,0.8962116468378208,0.0821853475266124,0.4070131496556042
NY,NY0328,2015,THE COMMUNITY LIBRARY,110 UNION STREET,COBLESKILL,12043,-74.483971,42.678864,36,95,SCHOHARIE,31566,16635.0,3455.0,23011.0,251707.0,25338.0,6283.0,1123.0,31845.0,5405.0,ZCTA5 12043,8444.0,49869.0,34.0,23928.0,99.0,1569.0,225.0,644.0,689.0,422.0,117.0,69.0,36.0,12043.0,2015.0,0.1985201227215304,3.1462431570715275,0.4511820970943873,1.2913834245723796,1.3816198439912573,0.8462170887725842,0.2346146904890814,0.1383625097756121
NY,NY0329,2015,MIDDLEBURGH LIBRARY,323 MAIN STREET,MIDDLEBURGH,12122,-74.3350565,42.598531,36,95,SCHOHARIE,31566,12427.0,724.0,15277.0,152116.0,17002.0,6283.0,734.0,10400.0,2812.0,ZCTA5 12122,4586.0,44738.0,47.4,25142.0,29.0,1184.0,142.0,427.0,289.0,224.0,14.0,14.0,36.0,12122.0,2015.0,0.0648218516697214,2.6465197371362152,0.317403549555188,0.9544458849300372,0.6459832804327418,0.5006929232419867,0.0312933077026241,0.0312933077026241
NY,NY0330,2015,SCHOHARIE FREE LIBRARY ASSN.,103 KNOWER AVENUE,SCHOHARIE,12157,-74.317134,42.661689,36,95,SCHOHARIE,31566,16513.0,1039.0,21692.0,164055.0,15788.0,6283.0,526.0,15242.0,1831.0,ZCTA5 12157,3993.0,53929.0,49.7,30106.0,70.0,911.0,135.0,482.0,250.0,172.0,23.0,18.0,36.0,12157.0,2015.0,0.1298002929778041,1.6892580986111367,0.2503291364571937,0.8937677316471657,0.463572474920729,0.3189378627454616,0.042648667692707,0.0333772181942924
NY,NY0331,2015,SHARON SPRINGS FREE LIBRARY,129 MAIN STREET,SHARON SPRINGS,13459,-74.619837,42.790749,36,95,SCHOHARIE,31566,4656.0,465.0,6096.0,54646.0,8736.0,6283.0,413.0,7394.0,982.0,ZCTA5 13459,2346.0,47348.0,43.7,23161.0,25.0,750.0,62.0,171.0,206.0,60.0,15.0,15.0,36.0,13459.0,2015.0,0.0528005406775365,1.584016220326096,0.1309453408802906,0.3611556982343499,0.435076455182901,0.1267212976260877,0.0316803244065219,0.0316803244065219
NY,NY0333,2015,SHELTER ROCK PUBLIC LIBRARY,165 SEARINGTOWN ROAD,ALBERTSON,11507,-73.656739,40.762993,36,59,NASSAU,1358627,122795.0,81498.0,232807.0,3798756.0,111008.0,41736.0,5894.0,201906.0,16304.0,ZCTA5 11507,7430.0,111875.0,47.4,47059.0,115.0,1071.0,43.0,327.0,1362.0,940.0,415.0,159.0,36.0,11507.0,2015.0,0.1027932960893854,0.95731843575419,0.0384357541899441,0.2922905027932961,1.2174301675977657,0.8402234636871508,0.370949720670391,0.1421229050279329
NY,NY0334,2015,BALDWIN PUBLIC LIBRARY,2385 GRAND AVENUE,BALDWIN,11510,-73.6113293,40.6528461,36,59,NASSAU,1358627,133820.0,44010.0,204490.0,3716260.0,173961.0,34693.0,8874.0,285641.0,19595.0,ZCTA5 11510,33473.0,93768.0,40.4,35064.0,277.0,4717.0,553.0,1897.0,5278.0,2711.0,667.0,297.0,36.0,11510.0,2015.0,0.295409947956659,5.0305008105110485,0.5897534340073373,2.0230782356454227,5.628785939766232,2.891178227113728,0.7113300912891392,0.3167391860762733
NY,NY0335,2015,BAYVILLE FREE LIBRARY,34 SCHOOL STREET,BAYVILLE,11709,-73.5664388,40.9097934,36,59,NASSAU,1358627,34503.0,6692.0,47998.0,525980.0,31883.0,34268.0,1153.0,74739.0,3279.0,ZCTA5 11709,6724.0,101221.0,46.4,45251.0,55.0,1111.0,128.0,377.0,1178.0,727.0,183.0,85.0,36.0,11709.0,2015.0,0.0543365507157605,1.0975983244583634,0.1264559725748609,0.3724523567243951,1.1637901226030172,0.7182304067337805,0.1807925232906215,0.0839746692879936
NY,NY0336,2015,BELLMORE MEMORIAL LIBRARY,2288 BEDFORD AVENUE,BELLMORE,11710,-73.526807,40.6676,36,59,NASSAU,1358627,68749.0,50296.0,136662.0,2472174.0,70384.0,35719.0,4256.0,126113.0,8661.0,ZCTA5 11710,34530.0,106204.0,42.8,42641.0,79.0,5312.0,863.0,2280.0,6163.0,3740.0,764.0,436.0,36.0,11710.0,2015.0,0.0743851455689051,5.001694851418026,0.8125870965312041,2.1468117961658697,5.802982938495725,3.5215246130089266,0.7193702685397914,0.4105306768106663
NY,NY0337,2015,BETHPAGE PUBLIC LIBRARY,47 POWELL AVENUE,BETHPAGE,11714,-73.4773866,40.7430273,36,59,NASSAU,1358627,149480.0,55722.0,226387.0,2617092.0,165045.0,37072.0,4539.0,158231.0,13720.0,ZCTA5 11714,22849.0,88750.0,44.0,38509.0,220.0,4762.0,404.0,1485.0,3835.0,1618.0,240.0,37.0,36.0,11714.0,2015.0,0.2478873239436619,5.365633802816902,0.4552112676056338,1.6732394366197183,4.321126760563381,1.823098591549296,0.2704225352112676,0.0416901408450704
NY,NY0338,2015,EAST MEADOW PUBLIC LIBRARY,1886 FRONT STREET,EAST MEADOW,11554,-73.5642891,40.7197567,36,59,NASSAU,1358627,413067.0,264544.0,765245.0,7025309.0,322474.0,35069.0,13269.0,426711.0,32680.0,ZCTA5 11554,37836.0,94214.0,43.2,37369.0,177.0,6967.0,907.0,2446.0,5808.0,3383.0,510.0,278.0,36.0,11554.0,2015.0,0.1878701679155964,7.3948670049037295,0.9627019338951748,2.596217122720615,6.164688899738892,3.5907614579574165,0.5413208228076507,0.2950729190990723
NY,NY0339,2015,EAST ROCKAWAY PUBLIC LIBRARY,477 ATLANTIC AVENUE,EAST ROCKAWAY,11518,-73.665509,40.6422836,36,59,NASSAU,1358627,48027.0,22215.0,77127.0,841628.0,65408.0,34268.0,4123.0,93935.0,7629.0,ZCTA5 11518,10278.0,92901.0,44.7,46335.0,34.0,1770.0,135.0,738.0,1684.0,1006.0,230.0,57.0,36.0,11518.0,2015.0,0.0365980990516786,1.905253980043272,0.1453159815287241,0.7943940323570252,1.8126823177360845,1.0828731660584925,0.2475753759378262,0.0613556366454613
NY,NY0340,2015,EAST WILLISTON PUBLIC LIBRARY,2 PROSPECT STREET,EAST WILLISTON,11596,-73.638988,40.756849,36,59,NASSAU,1358627,17390.0,6287.0,25280.0,126531.0,18696.0,33244.0,159.0,14566.0,1535.0,ZCTA5 11596,10636.0,110575.0,41.4,47291.0,53.0,1226.0,137.0,590.0,2009.0,1377.0,399.0,119.0,36.0,11596.0,2015.0,0.0479312683698847,1.1087497173863894,0.1238978069183811,0.5335744969477729,1.8168663802848743,1.245308614062853,0.3608410581053584,0.1076192629437033
NY,NY0341,2015,ELMONT PUBLIC LIBRARY,700 HEMPSTEAD TURNPIKE,ELMONT,11003,-73.6972604,40.7070543,36,59,NASSAU,1358627,235087.0,104834.0,425631.0,3084551.0,199888.0,34693.0,8329.0,406643.0,37907.0,ZCTA5 11003,45406.0,89831.0,37.1,28439.0,684.0,7409.0,854.0,2880.0,5730.0,2554.0,348.0,289.0,36.0,11003.0,2015.0,0.7614297959501731,8.247709588004142,0.9506740434816487,3.206020193474413,6.378644343266801,2.8431165187964065,0.3873941067114915,0.3217152208035088
NY,NY0342,2015,FARMINGDALE PUBLIC LIBRARY,116 MERRITTS ROAD,FARMINGDALE,11735,-73.4591749,40.7290676,36,59,NASSAU,1358627,159756.0,58716.0,296030.0,3442861.0,136459.0,35103.0,7739.0,320686.0,28130.0,ZCTA5 11735,33195.0,91156.0,41.2,35942.0,234.0,6214.0,773.0,2339.0,4917.0,2447.0,246.0,324.0,36.0,11735.0,2015.0,0.2567027952082145,6.81688533941814,0.8479968405809821,2.565930931589802,5.394049760849533,2.684409144762824,0.2698670411163281,0.3554346395190662
NY,NY0343,2015,FLORAL PARK PUBLIC LIBRARY,17 CAROLINE PLACE,FLORAL PARK,11001,-73.7058081,40.7250903,36,59,NASSAU,1358627,89898.0,36154.0,133194.0,1368899.0,62946.0,33892.0,2453.0,139053.0,9934.0,ZCTA5 11001,27551.0,99691.0,41.6,40761.0,125.0,4228.0,515.0,1797.0,4880.0,2735.0,793.0,304.0,36.0,11001.0,2015.0,0.1253874472118847,4.241105014494789,0.5165962825129651,1.802569941118055,4.89512593915198,2.743477344996038,0.7954579651121967,0.3049422716193036
NY,NY0344,2015,FRANKLIN SQUARE PUBLIC LIBRARY,19 LINCOLN ROAD,FRANKLIN SQUARE,11010,-73.670664,40.7074937,36,59,NASSAU,1358627,127908.0,40708.0,181913.0,2013569.0,138688.0,35721.0,7136.0,137017.0,11055.0,ZCTA5 11010,24791.0,97741.0,41.6,34752.0,195.0,5449.0,361.0,1595.0,3311.0,1316.0,306.0,61.0,36.0,11010.0,2015.0,0.1995068599666465,5.574937845939779,0.3693434689638943,1.6318638033169293,3.387524171023419,1.346415526749266,0.3130723033322761,0.0624098382459766
NY,NY0345,2015,FREEPORT MEMORIAL LIBRARY,144 WEST MERRICK ROAD,FREEPORT,11520,-73.5865437,40.6530932,36,59,NASSAU,1358627,169531.0,73726.0,276216.0,5640653.0,148779.0,35751.0,8975.0,195061.0,27255.0,ZCTA5 11520,43795.0,72628.0,37.2,28242.0,789.0,8506.0,569.0,2156.0,4266.0,2443.0,652.0,272.0,36.0,11520.0,2015.0,1.0863578785041583,11.71173652035028,0.7834444016081952,2.968552073580437,5.87376769290081,3.363716472985625,0.8977253951643994,0.3745112077986451
NY,NY0346,2015,GARDEN CITY PUBLIC LIBRARY,60 SEVENTH STREET,GARDEN CITY,11530,-73.6404041,40.7238795,36,59,NASSAU,1358627,125210.0,69923.0,225748.0,3176252.0,154516.0,33620.0,9665.0,177607.0,17572.0,ZCTA5 11530,28663.0,139821.0,42.1,62104.0,68.0,2520.0,142.0,1168.0,6270.0,3681.0,1614.0,266.0,36.0,11530.0,2015.0,0.0486336101157909,1.80230437487931,0.1015584211241516,0.835353773753585,4.484304932735426,2.6326517475915634,1.1543330401012724,0.1902432395705938
NY,NY0347,2015,GLEN COVE PUBLIC LIBRARY,4 GLEN COVE AVENUE,GLEN COVE,11542,-73.6336271,40.8634831,36,59,NASSAU,1358627,128858.0,38879.0,209236.0,2811551.0,90988.0,35729.0,4317.0,330314.0,12045.0,ZCTA5 11542,27849.0,68647.0,38.8,36935.0,357.0,4822.0,435.0,1192.0,4009.0,2019.0,714.0,213.0,36.0,11542.0,2015.0,0.5200518595131616,7.024341923172171,0.6336766355412473,1.736419654172797,5.840022142264047,2.941133625650065,1.0401037190263231,0.3102830422305417
NY,NY0348,2015,GREAT NECK LIBRARY,159 BAYVIEW AVENUE,GREAT NECK,11023,-73.74789,40.798666,36,59,NASSAU,1358627,277363.0,145540.0,508189.0,7968267.0,217067.0,35580.0,20118.0,363686.0,43071.0,ZCTA5 11023,9953.0,106699.0,40.2,47058.0,42.0,841.0,47.0,245.0,1906.0,1109.0,641.0,191.0,36.0,11023.0,2015.0,0.0393630680699912,0.7881985773062541,0.0440491476021331,0.2296178970749491,1.7863335176524615,1.0393724402290556,0.6007553960205813,0.1790082381278175
NY,NY0349,2015,HEMPSTEAD PUBLIC LIBRARY,115 NICHOLS COURT,HEMPSTEAD,11550,-73.6244825,40.7094911,36,59,NASSAU,1358627,153534.0,21560.0,199626.0,2797440.0,247475.0,33254.0,6878.0,228358.0,25415.0,ZCTA5 11550,57352.0,57003.0,34.3,22431.0,755.0,10074.0,1333.0,2431.0,4038.0,2041.0,346.0,175.0,36.0,11550.0,2015.0,1.324491693419645,17.672754065575496,2.338473413679982,4.264687823447889,7.083837692753013,3.5805133063172114,0.6069855972492676,0.3070013858919706
NY,NY0350,2015,HEWLETT-WOODMERE PUBLIC LIBRARY,1125 BROADWAY,HEWLETT,11557,-73.7018714,40.6328121,36,59,NASSAU,1358627,332851.0,113851.0,474841.0,5410461.0,221807.0,36489.0,15055.0,221157.0,16084.0,ZCTA5 11557,6590.0,120617.0,47.8,62785.0,4.0,855.0,21.0,173.0,1362.0,912.0,572.0,53.0,36.0,11557.0,2015.0,0.0033162821161196,0.7088553023205684,0.0174104811096279,0.1434292015221734,1.12919406053873,0.7561123224752729,0.4742283426051054,0.0439407380385849
NY,NY0351,2015,HICKSVILLE FREE PUBLIC LIBRARY,169 JERUSALEM AVENUE,HICKSVILLE,11801,-73.523574,40.762373,36,59,NASSAU,1358627,108453.0,126599.0,247511.0,4259640.0,185869.0,34693.0,9257.0,146872.0,22521.0,ZCTA5 11801,40274.0,93759.0,43.4,37052.0,460.0,7602.0,761.0,2887.0,6870.0,2709.0,525.0,201.0,36.0,11801.0,2015.0,0.4906195671882166,8.108021629923527,0.8116554144135497,3.0791710662443075,7.327296579528365,2.8893226250279973,0.5599462451604645,0.2143794195757207
NY,NY0352,2015,ISLAND PARK PUBLIC LIBRARY,176 LONG BEACH ROAD,ISLAND PARK,11558,-73.655813,40.602033,36,59,NASSAU,1358627,103444.0,38586.0,162335.0,1886952.0,50960.0,35363.0,3736.0,77439.0,5658.0,ZCTA5 11558,8449.0,72292.0,45.5,36086.0,99.0,1639.0,274.0,600.0,1036.0,562.0,156.0,58.0,36.0,11558.0,2015.0,0.1369446135118685,2.2671941570298237,0.3790184252752725,0.8299673546173849,1.4330769656393514,0.7774027554916173,0.2157915122005201,0.0802301776130138
NY,NY0353,2015,ISLAND TREES PUBLIC LIBRARY,38 FARMEDGE ROAD,LEVITTOWN,11756,-73.4998799,40.7351701,36,59,NASSAU,1358627,64600.0,32245.0,113143.0,1067752.0,49375.0,35719.0,4306.0,63624.0,9759.0,ZCTA5 11756,42163.0,100773.0,41.2,36162.0,498.0,8417.0,787.0,2920.0,5395.0,3050.0,460.0,161.0,36.0,11756.0,2015.0,0.494179988687446,8.352435672253481,0.7809631548132933,2.897601540095065,5.353616544113999,3.026604348386969,0.456471475494428,0.1597650164230498
NY,NY0354,2015,JERICHO PUBLIC LIBRARY,1 MERRY LANE,JERICHO,11753,-73.535095,40.792738,36,59,NASSAU,1358627,224419.0,132135.0,422584.0,4798465.0,120952.0,52824.0,9109.0,256843.0,20293.0,ZCTA5 11753,11753.0,145947.0,44.3,69607.0,69.0,621.0,79.0,394.0,2659.0,1779.0,1112.0,208.0,36.0,11753.0,2015.0,0.0472774363296265,0.4254969269666385,0.054129238696239,0.269961013244534,1.8218942492822736,1.2189356410203704,0.7619204231673141,0.1425174892255407
NY,NY0355,2015,LAKEVIEW PUBLIC LIBRARY,1120 WOODFIELD ROAD,ROCKVILLE CENTRE,11570,-73.6527949,40.6739183,36,59,NASSAU,1358627,58129.0,22104.0,93554.0,934071.0,69574.0,40539.0,3381.0,16014.0,3405.0,ZCTA5 11570,27819.0,107442.0,41.9,52049.0,99.0,3369.0,252.0,904.0,5277.0,4002.0,1085.0,286.0,36.0,11570.0,2015.0,0.0921427374769643,3.1356452783827558,0.2345451499413637,0.8413841886785428,4.911487127938795,3.724800357402133,1.0098471733586494,0.266190130489008
NY,NY0356,2015,PENINSULA PUBLIC LIBRARY,280 CENTRAL AVENUE,LAWRENCE,11559,-73.731948,40.616341,36,59,NASSAU,1358627,134827.0,29374.0,195937.0,2744093.0,111309.0,34693.0,4157.0,236394.0,18218.0,ZCTA5 11559,8403.0,115252.0,39.9,66888.0,38.0,457.0,23.0,381.0,1489.0,1046.0,857.0,48.0,36.0,11559.0,2015.0,0.0329712282650192,0.3965224030819421,0.0199562697393537,0.3305799465519036,1.2919515496477283,0.9075764411897408,0.7435879637663555,0.0416478672821295
NY,NY0357,2015,LEVITTOWN PUBLIC LIBRARY,1 BLUEGRASS LANE,LEVITTOWN,11756,-73.5300771,40.7228759,36,59,NASSAU,1358627,313599.0,139568.0,519640.0,6553187.0,233768.0,35774.0,14532.0,255179.0,29560.0,ZCTA5 11756,42163.0,100773.0,41.2,36162.0,498.0,8417.0,787.0,2920.0,5395.0,3050.0,460.0,161.0,36.0,11756.0,2015.0,0.494179988687446,8.352435672253481,0.7809631548132933,2.897601540095065,5.353616544113999,3.026604348386969,0.456471475494428,0.1597650164230498
NY,NY0358,2015,LOCUST VALLEY LIBRARY,170 BUCKRAM ROAD,LOCUST VALLEY,11560,-73.5906105,40.8788439,36,59,NASSAU,1358627,56189.0,13605.0,94765.0,1394822.0,58479.0,35070.0,5901.0,79051.0,3790.0,ZCTA5 11560,6284.0,103594.0,44.9,68870.0,34.0,790.0,39.0,303.0,1216.0,699.0,226.0,108.0,36.0,11560.0,2015.0,0.0328204336158464,0.7625924281329035,0.037646967971118,0.2924879819294553,1.1738131552020388,0.6747495028669614,0.2181593528582736,0.1042531420738652
NY,NY0359,2015,LONG BEACH PUBLIC LIBRARY,111 WEST PARK AVENUE,LONG BEACH,11561,-73.6673069,40.5886389,36,59,NASSAU,1358627,156212.0,38611.0,244527.0,3293666.0,137316.0,34693.0,19663.0,343296.0,28595.0,ZCTA5 11561,37458.0,89252.0,45.0,50215.0,173.0,5694.0,495.0,2139.0,7249.0,4801.0,1081.0,579.0,36.0,11561.0,2015.0,0.1938331914130776,6.379688970555282,0.5546094205171873,2.3965849504773,8.121946847129475,5.379151167480841,1.211177340563797,0.6487249585443463
NY,NY0360,2015,LYNBROOK PUBLIC LIBRARY,56 ELDERT STREET,LYNBROOK,11563,-73.6741712,40.654605,36,59,NASSAU,1358627,84797.0,44301.0,149408.0,1403185.0,86312.0,34731.0,3927.0,110479.0,13047.0,ZCTA5 11563,22985.0,85194.0,43.0,39879.0,191.0,4114.0,283.0,1649.0,3779.0,2223.0,450.0,122.0,36.0,11563.0,2015.0,0.2241941920792544,4.828978566565721,0.3321830175833979,1.9355823180036156,4.435758386740851,2.6093386858229453,0.5282062117050497,0.1432025729511468
NY,NY0361,2015,MALVERNE PUBLIC LIBRARY,61 ST. THOMAS PLACE,MALVERNE,11565,-73.67121,40.676287,36,59,NASSAU,1358627,52806.0,15512.0,81431.0,769781.0,43849.0,33244.0,1058.0,86512.0,5716.0,ZCTA5 11565,8677.0,110110.0,48.2,47624.0,49.0,1176.0,103.0,429.0,1688.0,1144.0,312.0,162.0,36.0,11565.0,2015.0,0.0445009535918626,1.0680228862047043,0.093542820815548,0.3896103896103896,1.5330124421033513,1.0389610389610389,0.2833530106257379,0.1471256016710562
NY,NY0362,2015,MANHASSET PUBLIC LIBRARY,30 ONDERDONK AVENUE,MANHASSET,11030,-73.695169,40.794043,36,59,NASSAU,1358627,125271.0,119497.0,252131.0,3721254.0,119814.0,36645.0,11093.0,238742.0,12973.0,ZCTA5 11030,17505.0,161786.0,46.2,87607.0,42.0,1395.0,88.0,533.0,4200.0,2274.0,1751.0,186.0,36.0,11030.0,2015.0,0.0259602190548007,0.8622501328915976,0.0543928399243445,0.3294475418144957,2.5960219054800784,1.4055604316813568,1.0822938944037184,0.1149666843855463
